causality_from,causality_to,weight
trstplc,stfedu,0.05947987427079028
trstplt,stfdem,0.05943450582021016
trstun,wkdcorga,0.05943388206748396
wkdcorga,edulvlpb,0.05941957411256315
dscrlng,sclmeet,0.059415655665383205
rtrd,dscrsex,0.05941075570539353
iorgact,stfhlth,0.0594093182504362
rlgblg,estsz,0.05939770825915705
stflife,rlgblg,0.05938881505480818
dscrntn,lvgptnea,0.059303591196163304
crpdwkp,emprm14,0.059303025865824976
rtrd,emplrel,0.05929059089605756
dscrgnd,emprf14,0.059279421285223885
polintr,edulvlmb,0.05924288040881148
pplhlp,pplfair,0.059239002020681726
dscrdsb,hinctnta,0.05923143424153862
jbspv,rlgdnm,0.05921828488096716
hincsrca,mbtru,0.05921690851756003
eisced,dngnapp,0.059213029860635064
crpdwk,dsbld,0.0592107301689447
wkdcorga,edulvlfb,0.0592001429199919
imwbcnt,imdfetn,0.05919735359972439
dscretn,eiscedm,0.05919307482642831
hswrkp,hincsrca,0.05914748657655435
chldhhe,wkdcorga,0.05911795770579717
stfeco,uemp3m,0.059101719924194135
trstun,eiscedm,0.05909621729452262
lrscale,stfdem,0.05908192387174828
crmvct,trstep,0.059078528393904005
rlgblg,chldhhe,0.05906565913996087
pdjobev,pplhlp,0.059055056870233553
mainact,eiscedf,0.05904533923315995
stfdem,dscrage,0.0590388113183153
mnactic,facntr,0.05902517469821913
stflife,edulvlb,0.05902424779803255
edulvlb,ctzcntr,0.05902115309932733
stfdem,eiscedp,0.059001475007450975
rlgdnm,crpdwkp,0.05899619833395971
dscrsex,polintr,0.05899405686543049
occm14b,estsz,0.05897623807804116
facntr,uemp5yr,0.05897423334144505
imwbcnt,jbspv,0.058971457305390385
domicil,eisced,0.05897071675910081
trstep,tporgwk,0.05896227110830126
imueclt,dscrage,0.058959439451759306
imsmetn,dscrrce,0.058950666054426025
hswrk,mnactic,0.058942984706052116
pplfair,lrscale,0.05893142527226657
stfgov,rshpsts,0.05890155171428505
hincsrca,edulvlfb,0.05888643948574335
imueclt,freehms,0.0588794532486083
wrkac6m,pplhlp,0.05887081748643309
trstlgl,impcntr,0.05885785166525923
emprm14,dscrsex,0.0588343491284903
trstun,wrkac6m,0.05883149756315979
mocntr,eiscedf,0.05883135124332761
dscrdsb,bctprd,0.05881261063481446
uempla,health,0.058782524023805016
pplfair,edulvlmb,0.05877819364152388
uempli,dscrgnd,0.05874747382880695
dsbldp,hincsrca,0.05873003002621801
atncrse,mnactp,0.05872502776465775
crmvct,pdwrk,0.058714758548856695
emprm14,facntr,0.05869541970223646
sclmeet,impcntr,0.058686035531358774
dscrgrp,hincsrca,0.05867566523232147
imueclt,dngothp,0.05865961833947862
dscrrlg,pdwrkp,0.05863618023121131
jbspv,dvrcdeva,0.05862944456946307
iorgact,aesfdrk,0.058621396073246596
impcntr,mnactp,0.05862086690241884
nacer2,imwbcnt,0.05859531196525333
edctnp,eisced,0.058592411749249555
trstlgl,uemp3m,0.058585507465288164
nacer2,stfgov,0.058576375304497115
trstprt,edulvlfb,0.0585650285671548
sclact,stfdem,0.058535595090613624
rtrdp,edulvlpb,0.058517413349445796
eiscedm,stfedu,0.05850916403143161
uemplap,eiscedm,0.05850773557798033
hincsrca,pdjobev,0.05846839268685962
rtrdp,rshpsts,0.05846632577395552
clsprty,occf14b,0.05846374054565316
occm14b,rlgblg,0.05845068367848421
domicil,eiscedf,0.05844137374753835
dscrrlg,hincsrca,0.05843973941437969
imbgeco,uemp3m,0.05842794270512476
polintr,dscrrce,0.05842567976541271
edulvlfb,hlthhmp,0.05841393185961644
marsts,health,0.058411016289254304
pdwrk,occf14b,0.05838372048493534
uempla,imsmetn,0.058371636105017735
crpdwk,eiscedp,0.05836596782980996
crpdwkp,pdwrk,0.058362227332263705
imwbcnt,dscrrce,0.058360322714985376
eiscedm,trstun,0.05835446976644308
rlgdnm,trstplt,0.058349003831138266
imbgeco,hincfel,0.05834057613293462
stfdem,pdwrk,0.05833422193782415
dscrntn,maritalb,0.058325198395298455
pplhlp,crmvct,0.05832180665310524
imsmetn,crpdwkp,0.058301643111288826
trstprt,imsmetn,0.05829028209580708
pplfair,dscrntn,0.05823862262068052
wrkac6m,dscrdsb,0.05821847923637332
tporgwk,mocntr,0.05815743759548041
eisced,jbspv,0.058121471003987804
hincfel,stfeco,0.05811561285398375
occm14b,stfdem,0.05811529708913186
emprf14,dscrgnd,0.05811388281616385
chldhhe,dsbldp,0.0580893644023017
edulvlmb,uempla,0.058086350127217676
uempla,pdwrk,0.05806738483580153
dscrgnd,trstprl,0.058063807773489406
imwbcnt,emprm14,0.058061159664281714
lrscale,atncrse,0.05805685615763012
dscrgnd,mocntr,0.0580466488237451
pdjobev,stfeco,0.05802565137624036
clsprty,happy,0.05802080491476766
dngoth,mocntr,0.05801497655573297
hswrkp,atncrse,0.058013472222377314
hswrk,dscrgrp,0.05800590579443926
marsts,wrkac6m,0.0579935025092952
wkdcorga,uemp3m,0.05797692544574781
pdjobev,impcntr,0.05796292527398033
edulvlb,rlgblg,0.057943891383289536
clsprty,wrkac6m,0.057925853497329496
rlgdnm,pplhlp,0.05790292864131313
estsz,mbtru,0.05790089024487521
dngoth,edulvlfb,0.057896230328176215
wkdcorga,edulvlmb,0.05786588363171197
hswrk,crpdwk,0.057846139205893966
dscrrce,pplhlp,0.05784038755890067
dscretn,wrkctra,0.057838016583647504
crpdwk,uemplap,0.05783433089296403
stflife,uemp5yr,0.057828396179989375
dscrdsb,pdwrk,0.05781643623314721
wrkac6m,uemp3m,0.0578047130640909
emprf14,hlthhmp,0.05778760404409525
eiscedf,uempli,0.05777848309784893
wkdcorga,mbtru,0.05775851056511287
emprelp,crpdwk,0.05775656664001443
rlgdnm,stfdem,0.05773933924916754
rlgblg,dscrrce,0.057720260244076636
dngnapp,freehms,0.05770541589251595
uemp5yr,health,0.057672563883507014
eiscedm,facntr,0.05767001641182596
dscrsex,trstplt,0.05764960785202699
edulvlb,trstep,0.05764761555132411
estsz,jbspv,0.057626547096180814
trstun,stfgov,0.0576224235116665
domicil,uemplap,0.05760131882905763
dscrage,stfgov,0.05759356264846328
lvgptnea,dngothp,0.057592513796917294
cmsrv,marsts,0.05759165409191771
eiscedf,wrkctra,0.05755778534881082
dscrntn,nacer2,0.057548713734973736
rtrd,edctnp,0.05750312434799319
estsz,hinctnta,0.057490263219621036
polintr,pplhlp,0.05747640381535235
maritalb,trstep,0.05746939533278432
imdfetn,wkdcorga,0.05746643988883812
dngnapp,dscrrce,0.05745868079738565
stfgov,jbspv,0.05745065321408421
stfeco,trstplt,0.0574377648280969
trstprl,mocntr,0.057434006576029685
freehms,edctn,0.057417917574416014
uemp3m,imbgeco,0.057415948507646045
dsbldp,facntr,0.05741244775636138
impcntr,hswrkp,0.05740964486369972
dscrrce,imwbcnt,0.05740883071492515
lrscale,estsz,0.0574009104034927
facntr,edulvlfb,0.05738568264431785
trstprl,hswrk,0.057380317399214016
trstlgl,hincsrca,0.05737758023193087
trstplt,lvgptnea,0.05736507119658169
dscrrce,rlgblg,0.05736120156224511
trstplt,eiscedp,0.057347260334342245
uempli,eiscedp,0.05734063208143082
dsbld,dsbldp,0.05731326178000475
edulvlb,eisced,0.05730148642558318
impcntr,edctn,0.05725263028740754
mocntr,jbspv,0.05722540375247641
dscrsex,stfgov,0.057202721724845494
dngothp,edctnp,0.05717691465029053
edulvlmb,mainact,0.05717208447524089
rtrd,impcntr,0.057154759070939906
freehms,trstplt,0.05714786357295944
wrkctra,stfeco,0.05709443889278762
dngnapp,imdfetn,0.057053729392543655
edulvlpb,trstprt,0.057048381366416864
trstplc,hswrkp,0.05704751510198465
rlgblg,eisced,0.05702632257313511
stfdem,uemplap,0.05701774971347454
pdwrk,trstplc,0.056976580494326884
happy,pplfair,0.05694333846202221
imsmetn,rlgblg,0.05693486993169562
estsz,trstplc,0.05693354179379551
cmsrv,stflife,0.05688937546931454
uemp5yr,eiscedm,0.05688309203928316
tporgwk,edulvlb,0.05686178582683952
dscrrce,mnactic,0.05682366892605843
uempla,mainact,0.05682261719623588
dscroth,cmsrv,0.05679793141315873
dscretn,dngothp,0.05677480917766517
uemplip,dngoth,0.056760406066782655
emplrel,stfeco,0.05675857207781855
dvrcdeva,imdfetn,0.05672533763217171
estsz,dscrrce,0.05671256256720483
pdjobev,hswrk,0.05668715160080058
crpdwkp,freehms,0.05667840612013856
uemplip,marsts,0.056664487347418205
edulvlb,dngoth,0.05664364425206557
hswrkp,wrkctra,0.05664261877705857
trstlgl,emprelp,0.0566239488356858
facntr,rshpsts,0.0565984803571883
atncrse,hincfel,0.05658294367037118
stfdem,lvgptnea,0.05658286050423544
dscrdsb,chldhhe,0.05657268779183012
trstprt,eiscedm,0.05656784116030947
dscrage,dvrcdeva,0.0565500144819301
atncrse,pdwrk,0.0565493417239746
njbspv,uemp12m,0.056548666446969466
wkhct,uemp12m,0.056548666446969466
wkhtot,uemp12m,0.056548666446969466
wkhtotp,uemp12m,0.056548666446969466
rtrdp,dngnapp,0.05652144549375802
trstun,dscrntn,0.056518774430595206
sclact,mainact,0.05651583126973052
imdfetn,hswrk,0.056514448181790675
edctn,rshpsts,0.056513605252612
edulvlpb,rlgdnm,0.0564995234997282
emplrel,eiscedf,0.05649413618954954
edulvlpb,trstprl,0.056474629120297735
clsprty,sclact,0.05647203921949097
hincsrca,rlgdnm,0.056460883626925536
trstprt,dsbldp,0.05645669729866715
nacer2,edctnp,0.056450096168616744
facntr,imueclt,0.05643952803897659
imbgeco,mocntr,0.05641209911159744
uemplip,ctzcntr,0.05641019770486849
facntr,polintr,0.056402759860629995
hinctnta,aesfdrk,0.05639667985690686
dscretn,pdjobev,0.05637394879073906
stfedu,atncrse,0.05633941819556928
pplfair,pdwrkp,0.056335532490302896
emprm14,dngnapp,0.056311508434501674
pdwrkp,crpdwk,0.056310523802289354
pplhlp,hswrk,0.05629865134293107
dscrrce,dscrrlg,0.05629113309501767
imwbcnt,tporgwk,0.05626795747012347
dngoth,stflife,0.05625226216394666
lvgptnea,clsprty,0.05624455826715484
nacer2,dscretn,0.05624097732770519
trstplc,lvgptnea,0.05623976153019942
edulvlb,edulvlpb,0.05622922873172742
crmvct,health,0.056115370753722665
clsprty,dscrrlg,0.05609349952358218
dscrgrp,jbspv,0.056083187158590314
dscrgrp,crmvct,0.05606216484391688
wrkac6m,mnactic,0.05605197751472626
dngoth,happy,0.05604340877166422
hinctnta,chldhhe,0.05604269478169092
dscrrce,dscrlng,0.056014807177604764
emplrel,dvrcdeva,0.05600356645172617
pdwrk,stfeco,0.055993693340756066
happy,lrscale,0.0559856077959902
polintr,chldhhe,0.055984717427985484
dngoth,eiscedp,0.0559508092967274
stfedu,stfhlth,0.055941597027194916
marsts,emprm14,0.055940255699700785
impcntr,domicil,0.05593544349620904
facntr,jbspv,0.05592774581609599
mocntr,stflife,0.05592478141352357
dscrgrp,stfhlth,0.055912148604140274
emprm14,rshpsts,0.05590311570409324
uemp3m,pplhlp,0.0558806065834768
marsts,dscrage,0.055877722219306425
trstplc,dsbld,0.05586304456731614
trstprl,dngothp,0.05585258469643991
dscrage,imwbcnt,0.05585062415178092
trstprt,uemplip,0.05584436404003585
clsprty,dscrrce,0.055842228358314705
imsmetn,ctzcntr,0.055819415020345334
clsprty,eiscedm,0.055800384484020235
rtrd,facntr,0.05578863206423014
stfgov,crpdwkp,0.05577332128461773
mnactic,dscrntn,0.05577273903785864
hswrk,uemp3m,0.05576622487557417
crpdwkp,eiscedf,0.05576604546014483
nacer2,maritalb,0.055736221402751154
dscrlng,domicil,0.05571774864365332
stfedu,occf14b,0.055694460138764286
crpdwkp,chldhhe,0.05568011592603049
wrkac6m,rlgblg,0.05568011479996417
trstplc,rtrdp,0.05567773461674451
atncrse,wrkac6m,0.055675570840680345
uemp3m,polintr,0.05567334309798364
trstprt,uempli,0.05566923409264683
dscrsex,wrkac6m,0.05566077336409577
hlthhmp,hincsrca,0.055648816305129516
trstep,pdwrkp,0.05563210352225471
cmsrv,dsbldp,0.05562232319235066
clsprty,lrscale,0.055617919811011884
clsprty,tporgwk,0.05561582425661712
trstplc,estsz,0.05560750869729568
eiscedm,uemplip,0.05560363309273459
clsprty,jbspv,0.055592201408053515
dscrrlg,eiscedf,0.055590132854320545
dscrrlg,pdjobev,0.05558111187202364
estsz,dscroth,0.05555133336328954
pdjobev,ctzcntr,0.05554500206954896
pplhlp,rtrdp,0.05551515608627126
crpdwkp,rlgblg,0.05551332352523745
facntr,dngoth,0.05549521881776424
dsbldp,imbgeco,0.05549414322721779
emprf14,nacer2,0.055484585010636564
wrkac6m,emprf14,0.05542608839985819
mocntr,emprelp,0.055423938525353315
imueclt,uemplip,0.05541510314743225
uemplip,rtrd,0.05540973652635356
facntr,maritalb,0.05540586001993087
uemp12m,mbtru,0.05539308807314681
imdfetn,rlgblg,0.05538014811400181
edulvlb,occf14b,0.05537489726336047
stfeco,eisced,0.055342465054620996
emprm14,imueclt,0.055334661145706315
emplrel,uemp3m,0.05528531152551691
uemplip,wkdcorga,0.05527886319263839
health,dscretn,0.05526669285721962
uemplap,dscrage,0.05525586669341025
dscrrlg,edulvlfb,0.05524953333735234
edctnp,facntr,0.05524789096352778
dscroth,imsmetn,0.05524742241545739
occf14b,pdwrk,0.05524196692079237
trstep,uemplip,0.05524011681743984
stfgov,mnactp,0.05522535574507443
uemp5yr,dscroth,0.05520363454120553
pdwrkp,emplrel,0.05520261303978591
stfdem,imdfetn,0.05520090871835192
dscrrlg,health,0.05519985897879406
imdfetn,dscrrce,0.05517442466203234
nacer2,imsmetn,0.055163980936153836
chldhhe,hincsrca,0.05515409426573026
lrscale,dscrdsb,0.05514573339230602
emplrel,mbtru,0.05513261480613614
stfhlth,mocntr,0.05513042690986394
uemp3m,rtrdp,0.055124008140212635
ctzcntr,wrkctra,0.05511879852948276
wrkac6m,estsz,0.055107960525934266
dscrrlg,pdwrk,0.05510570209560352
edctnp,emprm14,0.05509622804325881
trstlgl,ctzcntr,0.055084765491606215
eisced,dngoth,0.05508433898618105
health,eiscedf,0.05504522739640919
lrscale,pdwrk,0.0550402763838065
hlthhmp,edctn,0.05500562569735485
uemp5yr,nacer2,0.054991912218437536
lvgptnea,trstplt,0.0549703712576012
domicil,rlgblg,0.054955100259437256
uemplip,uemplap,0.05494810620026808
mainact,imueclt,0.05493367784952141
crpdwk,aesfdrk,0.054921927041592385
dscretn,emprm14,0.05490965767804538
mnactic,hincsrca,0.05490417871456143
aesfdrk,imbgeco,0.05489248324601513
mainact,dscrsex,0.0548918420056633
dscrage,domicil,0.054869528491446384
hinctnta,uemp12m,0.05486689976889822
imdfetn,trstplc,0.05483998577384315
rlgdnm,aesfdrk,0.05483955126671887
emprm14,pplhlp,0.05481903964172076
uemp12m,edctnp,0.054812603956988254
uemp3m,lrscale,0.054805878933952584
ctzcntr,trstprl,0.05480574076143759
stfedu,pplhlp,0.05474841122704234
tporgwk,edctnp,0.054693459790761095
hswrkp,emplrel,0.05468826230871921
dscrntn,eiscedm,0.05467603998513484
wkdcorga,trstep,0.054659220994009855
sclmeet,eiscedf,0.05462214228219793
imbgeco,hswrkp,0.05458556500751598
occm14b,crpdwk,0.054564608247199886
trstep,crmvct,0.05456264026707838
dngnapp,pdwrkp,0.054554918862162
trstplc,dngoth,0.05455274815778602
dsbld,hincsrca,0.054489442755916655
wkdcorga,pdwrkp,0.05448587014003813
crpdwk,hinctnta,0.054439439024629985
pplfair,emplrel,0.054435884306406945
dngothp,trstep,0.054425386272451116
wkdcorga,hinctnta,0.05439636134647881
pdwrk,trstprl,0.054374938122960695
uempla,sclmeet,0.05436883023690871
dngothp,pdwrk,0.054366621567109696
mnactic,stfeco,0.054365506151928054
eisced,impcntr,0.054361982912992914
dscroth,polintr,0.05436153939968698
lvgptnea,dscrlng,0.05435258581360488
clsprty,pplfair,0.05435123547749181
dscrntn,pdwrkp,0.05434116712504577
uemp3m,stfedu,0.05433224415893606
ctzcntr,hinctnta,0.054307188170860415
trstun,lvgptnea,0.05430405583888956
stflife,mainact,0.054299647241144895
uempla,uemp12m,0.054299486666553654
eiscedp,trstprt,0.05429832549600252
imueclt,dscrdsb,0.05426809078933499
uemp12m,occm14b,0.054232494632508614
stfhlth,uemp12m,0.05421931304720588
happy,uempla,0.054218941292861485
imdfetn,dscroth,0.05421442482866148
trstprl,crpdwkp,0.054205891428455395
trstun,pdjobev,0.05419330590645622
lvgptnea,mnactic,0.05419004080074458
pdjobev,imwbcnt,0.05418798127515895
rlgdnm,uemp5yr,0.05416322018176576
rlgblg,edulvlmb,0.0541085948287255
hincfel,rlgdnm,0.05403235322992956
maritalb,rlgblg,0.054029394331792116
emprm14,hswrk,0.054002484720440495
imsmetn,hswrk,0.05396680770488971
eiscedm,nacer2,0.05396395608059232
dscrgnd,mainact,0.053933893233513865
dscrntn,sclmeet,0.05393047684949856
sclact,rtrdp,0.05392784412552219
stfedu,eiscedp,0.05391952955964467
tporgwk,dsbld,0.053919267873949614
uemplip,estsz,0.05386345808061482
trstplt,imwbcnt,0.053860915533948915
dscrgnd,uemp12m,0.05385555826247732
hlthhmp,uempla,0.053837108112458086
pdjobev,clsprty,0.05382820805696568
iorgact,pdjobev,0.053823769000234896
stfdem,edulvlmb,0.05379814294423507
rshpsts,imdfetn,0.05377709090702749
emplrel,uempli,0.05375119703313217
trstplt,imbgeco,0.053735564149413204
uemp3m,rtrd,0.05372117890251526
stflife,pplhlp,0.053719833354708715
edctnp,imsmetn,0.05366277582582392
dscretn,trstep,0.053659149551215084
trstun,eisced,0.05364581448204972
iorgact,wrkctra,0.05364440156764035
dsbld,pdwrkp,0.053639149623242226
edulvlb,wkdcorga,0.05360350932349803
crpdwkp,dscretn,0.0535612714099781
wrkctra,dscrage,0.053557620324519196
chldhhe,dsbld,0.0535557210072211
edulvlmb,wrkac6m,0.053533644153762334
trstlgl,stflife,0.0534845360303141
uemplap,occf14b,0.05347648188273488
pdjobev,aesfdrk,0.05345618105825797
mocntr,hincfel,0.05344679742858506
mnactp,edulvlfb,0.05343488830100541
dscretn,dscrgrp,0.053423937004065024
trstprt,dscrrce,0.05341779478021482
edctn,trstep,0.05338711038214352
trstplc,mocntr,0.053349126814204534
trstun,dscrgrp,0.05333972392987418
emplrel,edulvlpb,0.05332378502033709
freehms,mbtru,0.05331017938241948
uempli,impcntr,0.05330218870191393
uemp3m,maritalb,0.053289494337560535
trstprt,imbgeco,0.05328907750028288
mainact,emplrel,0.05328576036855234
pdwrkp,jbspv,0.05328490264696229
dvrcdeva,pplhlp,0.05325785556211514
chldhhe,freehms,0.053256273952270596
domicil,hinctnta,0.053236732435126694
hincfel,pdjobev,0.05319693832169941
bctprd,nacer2,0.05318680250739952
occm14b,uempli,0.05317077944787198
emplrel,hincsrca,0.05316127777407709
mnactp,stfeco,0.05315912988010982
stfgov,polintr,0.05313375414633497
polintr,maritalb,0.053133016284914895
dscretn,rlgdnm,0.05311937284353299
rtrd,emprelp,0.053113036288826486
cmsrv,edulvlmb,0.05310078603253437
trstplt,trstep,0.053072988493017004
nacer2,atncrse,0.05307103486551865
uemp3m,trstep,0.05304305110666278
imdfetn,pdwrk,0.05303784931357097
dscrntn,dscrgrp,0.05303389956322324
edctnp,impcntr,0.05303064451675878
freehms,dngnap,0.05301778370073487
jbspv,tporgwk,0.05299715623316661
trstun,sclact,0.05299013094900922
happy,freehms,0.05297108647260954
atncrse,hlthhmp,0.0529526082970423
hswrk,dscrdsb,0.05292971840020884
dscrgrp,eiscedm,0.052855168714707315
imsmetn,clsprty,0.0528514367687848
mbtru,facntr,0.05283022741541061
crpdwkp,pdwrkp,0.0527899565175419
trstprt,hincfel,0.052765526539427496
hswrk,edulvlb,0.05276103817975919
eiscedp,imbgeco,0.05273543337782197
dscrgrp,chldhhe,0.05272569036539679
marsts,lrscale,0.05266970203578597
hincsrca,hswrk,0.052663571064399
trstprt,edulvlmb,0.05265350024504934
marsts,uemp5yr,0.05262695692691186
dsbldp,domicil,0.05262604985724789
edulvlfb,mbtru,0.05260356948396157
pplhlp,mocntr,0.05257465623533455
iorgact,rtrd,0.052566618668535604
uemplap,chldhhe,0.05256344952046434
dscrdsb,stfhlth,0.052547101096366115
estsz,edctn,0.05251619767721345
facntr,eiscedf,0.05244049583886387
marsts,dvrcdeva,0.05242468749780229
trstplc,trstep,0.05241181767657361
emprelp,trstplc,0.05240179223114515
mainact,dscrlng,0.052393800234192815
freehms,trstprt,0.05236582724542088
ctzcntr,emprelp,0.05236079607382817
pplfair,dscretn,0.052351936988131516
eiscedf,mocntr,0.05235127919629517
emprelp,mnactp,0.05233050120355597
health,uempli,0.05231526219860055
dngoth,mnactic,0.05231133840501395
edulvlmb,dngnapp,0.052309514889751565
facntr,hlthhmp,0.05230808132257654
stfdem,freehms,0.05229981172168964
rtrdp,domicil,0.05228052456134298
nacer2,uempli,0.052269484273338905
imbgeco,estsz,0.05226714739963195
mnactp,facntr,0.052258597039890255
dscrgnd,eiscedp,0.05224940872046653
chldhhe,crpdwkp,0.05224398610402255
trstep,eiscedf,0.052238396626585866
hswrk,eiscedm,0.05223266798435854
pdwrk,hswrk,0.052232082768706584
health,stfeco,0.05222144175487222
wrkctra,stflife,0.05221933815975281
imwbcnt,crpdwk,0.052189269812513615
uemp5yr,polintr,0.05216944509708367
imueclt,rtrdp,0.052165454442439814
hlthhmp,dscrrce,0.05216225928645421
uemp5yr,edulvlmb,0.052145740691318096
uemp12m,edulvlmb,0.052141789973911945
uemplip,stflife,0.05213651918601816
atncrse,mbtru,0.052127352544327286
chldhhe,wrkac6m,0.05212222446940422
stfedu,trstprl,0.05212085872219992
edctn,dscrrce,0.05211858897951431
stfhlth,dsbld,0.05209639591882739
stflife,facntr,0.05206091015576665
bctprd,stfhlth,0.05204661965742573
hswrk,dngothp,0.05200910214733917
dscretn,polintr,0.05198917670052365
dscrgrp,wkdcorga,0.05198557593571572
dsbld,rshpsts,0.05198288719072264
pdjobev,dvrcdeva,0.051977551957248146
emplrel,wrkctra,0.05197637410504976
imwbcnt,domicil,0.05194743781413784
edctnp,uemp12m,0.05194485721691788
emprf14,rtrdp,0.051941307168113265
mainact,wkdcorga,0.05191799727887064
crmvct,mbtru,0.051902171812743654
trstlgl,stfdem,0.051902170294199614
stflife,dscrgrp,0.05187357120593744
wrkac6m,mbtru,0.05187299687700873
crpdwkp,hswrk,0.051811881160012944
dngnapp,mocntr,0.051783032661375024
eisced,pdwrkp,0.051779536214633125
dvrcdeva,dsbld,0.051773963748096404
uempli,dvrcdeva,0.05175544181332227
wkdcorga,dscrsex,0.05173599939742583
mainact,wrkctra,0.05173174505461601
pdwrk,uempla,0.05169895004651744
